id_data,data,ano,trimestre,mes,nome_mes,semana_ano,dia_semana,nome_dia,fim_semana
428,2023-03-04,2023,1,3,Marco,9,5,Sabado,1
429,2023-03-05,2023,1,3,Marco,9,6,Domingo,1
430,2023-03-06,2023,1,3,Marco,10,0,Segunda,0
431,2023-03-07,2023,1,3,Marco,10,1,Terca,0
432,2023-03-08,2023,1,3,Marco,10,2,Quarta,0
433,2023-03-09,2023,1,3,Marco,10,3,Quinta,0
434,2023-03-10,2023,1,3,Marco,10,4,Sexta,0
435,2023-03-11,2023,1,3,Marco,10,5,Sabado,1
436,2023-03-12,2023,1,3,Marco,10,6,Domingo,1
437,2023-03-13,2023,1,3,Marco,11,0,Segunda,0
438,2023-03-14,2023,1,3,Marco,11,1,Terca,0
439,2023-03-15,2023,1,3,Marco,11,2,Quarta,0
440,2023-03-16,2023,1,3,Marco,11,3,Quinta,0
441,2023-03-17,2023,1,3,Marco,11,4,Sexta,0
442,2023-03-18,2023,1,3,Marco,11,5,Sabado,1
443,2023-03-19,2023,1,3,Marco,11,6,Domingo,1
444,2023-03-20,2023,1,3,Marco,12,0,Segunda,0
445,2023-03-21,2023,1,3,Marco,12,1,Terca,0
446,2023-03-22,2023,1,3,Marco,12,2,Quarta,0
447,2023-03-23,2023,1,3,Marco,12,3,Quinta,0
448,2023-03-24,2023,1,3,Marco,12,4,Sexta,0
449,2023-03-25,2023,1,3,Marco,12,5,Sabado,1
450,2023-03-26,2023,1,3,Marco,12,6,Domingo,1
451,2023-03-27,2023,1,3,Marco,13,0,Segunda,0
452,2023-03-28,2023,1,3,Marco,13,1,Terca,0
453,2023-03-29,2023,1,3,Marco,13,2,Quarta,0
454,2023-03-30,2023,1,3,Marco,13,3,Quinta,0
455,2023-03-31,2023,1,3,Marco,13,4,Sexta,0
456,2023-04-01,2023,2,4,Abril,13,5,Sabado,1
457,2023-04-02,2023,2,4,Abril,13,6,Domingo,1
458,2023-04-03,2023,2,4,Abril,14,0,Segunda,0
459,2023-04-04,2023,2,4,Abril,14,1,Terca,0
460,2023-04-05,2023,2,4,Abril,14,2,Quarta,0
461,2023-04-06,2023,2,4,Abril,14,3,Quinta,0
462,2023-04-07,2023,2,4,Abril,14,4,Sexta,0
463,2023-04-08,2023,2,4,Abril,14,5,Sabado,1
464,2023-04-09,2023,2,4,Abril,14,6,Domingo,1
465,2023-04-10,2023,2,4,Abril,15,0,Segunda,0
466,2023-04-11,2023,2,4,Abril,15,1,Terca,0
467,2023-04-12,2023,2,4,Abril,15,2,Quarta,0
468,2023-04-13,2023,2,4,Abril,15,3,Quinta,0
469,2023-04-14,2023,2,4,Abril,15,4,Sexta,0
470,2023-04-15,2023,2,4,Abril,15,5,Sabado,1
471,2023-04-16,2023,2,4,Abril,15,6,Domingo,1
472,2023-04-17,2023,2,4,Abril,16,0,Segunda,0
473,2023-04-18,2023,2,4,Abril,16,1,Terca,0
474,2023-04-19,2023,2,4,Abril,16,2,Quarta,0
475,2023-04-20,2023,2,4,Abril,16,3,Quinta,0
476,2023-04-21,2023,2,4,Abril,16,4,Sexta,0
477,2023-04-22,2023,2,4,Abril,16,5,Sabado,1
478,2023-04-23,2023,2,4,Abril,16,6,Domingo,1
479,2023-04-24,2023,2,4,Abril,17,0,Segunda,0
480,2023-04-25,2023,2,4,Abril,17,1,Terca,0
481,2023-04-26,2023,2,4,Abril,17,2,Quarta,0
482,2023-04-27,2023,2,4,Abril,17,3,Quinta,0
483,2023-04-28,2023,2,4,Abril,17,4,Sexta,0
484,2023-04-29,2023,2,4,Abril,17,5,Sabado,1
485,2023-04-30,2023,2,4,Abril,17,6,Domingo,1
486,2023-05-01,2023,2,5,Maio,18,0,Segunda,0
487,2023-05-02,2023,2,5,Maio,18,1,Terca,0
488,2023-05-03,2023,2,5,Maio,18,2,Quarta,0
489,2023-05-04,2023,2,5,Maio,18,3,Quinta,0
490,2023-05-05,2023,2,5,Maio,18,4,Sexta,0
491,2023-05-06,2023,2,5,Maio,18,5,Sabado,1
492,2023-05-07,2023,2,5,Maio,18,6,Domingo,1
493,2023-05-08,2023,2,5,Maio,19,0,Segunda,0
494,2023-05-09,2023,2,5,Maio,19,1,Terca,0
495,2023-05-10,2023,2,5,Maio,19,2,Quarta,0
496,2023-05-11,2023,2,5,Maio,19,3,Quinta,0
497,2023-05-12,2023,2,5,Maio,19,4,Sexta,0
498,2023-05-13,2023,2,5,Maio,19,5,Sabado,1
499,2023-05-14,2023,2,5,Maio,19,6,Domingo,1
500,2023-05-15,2023,2,5,Maio,20,0,Segunda,0
501,2023-05-16,2023,2,5,Maio,20,1,Terca,0
502,2023-05-17,2023,2,5,Maio,20,2,Quarta,0
503,2023-05-18,2023,2,5,Maio,20,3,Quinta,0
504,2023-05-19,2023,2,5,Maio,20,4,Sexta,0
505,2023-05-20,2023,2,5,Maio,20,5,Sabado,1
506,2023-05-21,2023,2,5,Maio,20,6,Domingo,1
507,2023-05-22,2023,2,5,Maio,21,0,Segunda,0
508,2023-05-23,2023,2,5,Maio,21,1,Terca,0
509,2023-05-24,2023,2,5,Maio,21,2,Quarta,0
510,2023-05-25,2023,2,5,Maio,21,3,Quinta,0
511,2023-05-26,2023,2,5,Maio,21,4,Sexta,0
512,2023-05-27,2023,2,5,Maio,21,5,Sabado,1
513,2023-05-28,2023,2,5,Maio,21,6,Domingo,1
514,2023-05-29,2023,2,5,Maio,22,0,Segunda,0
515,2023-05-30,2023,2,5,Maio,22,1,Terca,0
516,2023-05-31,2023,2,5,Maio,22,2,Quarta,0
517,2023-06-01,2023,2,6,Junho,22,3,Quinta,0
518,2023-06-02,2023,2,6,Junho,22,4,Sexta,0
519,2023-06-03,2023,2,6,Junho,22,5,Sabado,1
520,2023-06-04,2023,2,6,Junho,22,6,Domingo,1
521,2023-06-05,2023,2,6,Junho,23,0,Segunda,0
522,2023-06-06,2023,2,6,Junho,23,1,Terca,0
523,2023-06-07,2023,2,6,Junho,23,2,Quarta,0
524,2023-06-08,2023,2,6,Junho,23,3,Quinta,0
525,2023-06-09,2023,2,6,Junho,23,4,Sexta,0
526,2023-06-10,2023,2,6,Junho,23,5,Sabado,1
527,2023-06-11,2023,2,6,Junho,23,6,Domingo,1
528,2023-06-12,2023,2,6,Junho,24,0,Segunda,0
529,2023-06-13,2023,2,6,Junho,24,1,Terca,0
530,2023-06-14,2023,2,6,Junho,24,2,Quarta,0
531,2023-06-15,2023,2,6,Junho,24,3,Quinta,0
532,2023-06-16,2023,2,6,Junho,24,4,Sexta,0
533,2023-06-17,2023,2,6,Junho,24,5,Sabado,1
534,2023-06-18,2023,2,6,Junho,24,6,Domingo,1
535,2023-06-19,2023,2,6,Junho,25,0,Segunda,0
536,2023-06-20,2023,2,6,Junho,25,1,Terca,0
537,2023-06-21,2023,2,6,Junho,25,2,Quarta,0
538,2023-06-22,2023,2,6,Junho,25,3,Quinta,0
539,2023-06-23,2023,2,6,Junho,25,4,Sexta,0
540,2023-06-24,2023,2,6,Junho,25,5,Sabado,1
541,2023-06-25,2023,2,6,Junho,25,6,Domingo,1
542,2023-06-26,2023,2,6,Junho,26,0,Segunda,0
543,2023-06-27,2023,2,6,Junho,26,1,Terca,0
544,2023-06-28,2023,2,6,Junho,26,2,Quarta,0
545,2023-06-29,2023,2,6,Junho,26,3,Quinta,0
546,2023-06-30,2023,2,6,Junho,26,4,Sexta,0
547,2023-07-01,2023,3,7,Julho,26,5,Sabado,1
548,2023-07-02,2023,3,7,Julho,26,6,Domingo,1
549,2023-07-03,2023,3,7,Julho,27,0,Segunda,0
550,2023-07-04,2023,3,7,Julho,27,1,Terca,0
551,2023-07-05,2023,3,7,Julho,27,2,Quarta,0
552,2023-07-06,2023,3,7,Julho,27,3,Quinta,0
553,2023-07-07,2023,3,7,Julho,27,4,Sexta,0
554,2023-07-08,2023,3,7,Julho,27,5,Sabado,1
555,2023-07-09,2023,3,7,Julho,27,6,Domingo,1
556,2023-07-10,2023,3,7,Julho,28,0,Segunda,0
557,2023-07-11,2023,3,7,Julho,28,1,Terca,0
558,2023-07-12,2023,3,7,Julho,28,2,Quarta,0
559,2023-07-13,2023,3,7,Julho,28,3,Quinta,0
560,2023-07-14,2023,3,7,Julho,28,4,Sexta,0
561,2023-07-15,2023,3,7,Julho,28,5,Sabado,1
562,2023-07-16,2023,3,7,Julho,28,6,Domingo,1
563,2023-07-17,2023,3,7,Julho,29,0,Segunda,0
564,2023-07-18,2023,3,7,Julho,29,1,Terca,0
565,2023-07-19,2023,3,7,Julho,29,2,Quarta,0
566,2023-07-20,2023,3,7,Julho,29,3,Quinta,0
567,2023-07-21,2023,3,7,Julho,29,4,Sexta,0
568,2023-07-22,2023,3,7,Julho,29,5,Sabado,1
569,2023-07-23,2023,3,7,Julho,29,6,Domingo,1
570,2023-07-24,2023,3,7,Julho,30,0,Segunda,0
571,2023-07-25,2023,3,7,Julho,30,1,Terca,0
572,2023-07-26,2023,3,7,Julho,30,2,Quarta,0
573,2023-07-27,2023,3,7,Julho,30,3,Quinta,0
574,2023-07-28,2023,3,7,Julho,30,4,Sexta,0
575,2023-07-29,2023,3,7,Julho,30,5,Sabado,1
576,2023-07-30,2023,3,7,Julho,30,6,Domingo,1
577,2023-07-31,2023,3,7,Julho,31,0,Segunda,0
578,2023-08-01,2023,3,8,Agosto,31,1,Terca,0
579,2023-08-02,2023,3,8,Agosto,31,2,Quarta,0
580,2023-08-03,2023,3,8,Agosto,31,3,Quinta,0
581,2023-08-04,2023,3,8,Agosto,31,4,Sexta,0
582,2023-08-05,2023,3,8,Agosto,31,5,Sabado,1
583,2023-08-06,2023,3,8,Agosto,31,6,Domingo,1
584,2023-08-07,2023,3,8,Agosto,32,0,Segunda,0
585,2023-08-08,2023,3,8,Agosto,32,1,Terca,0
586,2023-08-09,2023,3,8,Agosto,32,2,Quarta,0
587,2023-08-10,2023,3,8,Agosto,32,3,Quinta,0
588,2023-08-11,2023,3,8,Agosto,32,4,Sexta,0
589,2023-08-12,2023,3,8,Agosto,32,5,Sabado,1
590,2023-08-13,2023,3,8,Agosto,32,6,Domingo,1
591,2023-08-14,2023,3,8,Agosto,33,0,Segunda,0
592,2023-08-15,2023,3,8,Agosto,33,1,Terca,0
593,2023-08-16,2023,3,8,Agosto,33,2,Quarta,0
594,2023-08-17,2023,3,8,Agosto,33,3,Quinta,0
595,2023-08-18,2023,3,8,Agosto,33,4,Sexta,0
596,2023-08-19,2023,3,8,Agosto,33,5,Sabado,1
597,2023-08-20,2023,3,8,Agosto,33,6,Domingo,1
598,2023-08-21,2023,3,8,Agosto,34,0,Segunda,0
599,2023-08-22,2023,3,8,Agosto,34,1,Terca,0
600,2023-08-23,2023,3,8,Agosto,34,2,Quarta,0
601,2023-08-24,2023,3,8,Agosto,34,3,Quinta,0
602,2023-08-25,2023,3,8,Agosto,34,4,Sexta,0
603,2023-08-26,2023,3,8,Agosto,34,5,Sabado,1
604,2023-08-27,2023,3,8,Agosto,34,6,Domingo,1
605,2023-08-28,2023,3,8,Agosto,35,0,Segunda,0
606,2023-08-29,2023,3,8,Agosto,35,1,Terca,0
607,2023-08-30,2023,3,8,Agosto,35,2,Quarta,0
608,2023-08-31,2023,3,8,Agosto,35,3,Quinta,0
609,2023-09-01,2023,3,9,Setembro,35,4,Sexta,0
610,2023-09-02,2023,3,9,Setembro,35,5,Sabado,1
611,2023-09-03,2023,3,9,Setembro,35,6,Domingo,1
612,2023-09-04,2023,3,9,Setembro,36,0,Segunda,0
613,2023-09-05,2023,3,9,Setembro,36,1,Terca,0
614,2023-09-06,2023,3,9,Setembro,36,2,Quarta,0
615,2023-09-07,2023,3,9,Setembro,36,3,Quinta,0
616,2023-09-08,2023,3,9,Setembro,36,4,Sexta,0
617,2023-09-09,2023,3,9,Setembro,36,5,Sabado,1
618,2023-09-10,2023,3,9,Setembro,36,6,Domingo,1
619,2023-09-11,2023,3,9,Setembro,37,0,Segunda,0
620,2023-09-12,2023,3,9,Setembro,37,1,Terca,0
621,2023-09-13,2023,3,9,Setembro,37,2,Quarta,0
622,2023-09-14,2023,3,9,Setembro,37,3,Quinta,0
623,2023-09-15,2023,3,9,Setembro,37,4,Sexta,0
624,2023-09-16,2023,3,9,Setembro,37,5,Sabado,1
625,2023-09-17,2023,3,9,Setembro,37,6,Domingo,1
626,2023-09-18,2023,3,9,Setembro,38,0,Segunda,0
627,2023-09-19,2023,3,9,Setembro,38,1,Terca,0
628,2023-09-20,2023,3,9,Setembro,38,2,Quarta,0
629,2023-09-21,2023,3,9,Setembro,38,3,Quinta,0
630,2023-09-22,2023,3,9,Setembro,38,4,Sexta,0
631,2023-09-23,2023,3,9,Setembro,38,5,Sabado,1
632,2023-09-24,2023,3,9,Setembro,38,6,Domingo,1
633,2023-09-25,2023,3,9,Setembro,39,0,Segunda,0
634,2023-09-26,2023,3,9,Setembro,39,1,Terca,0
635,2023-09-27,2023,3,9,Setembro,39,2,Quarta,0
636,2023-09-28,2023,3,9,Setembro,39,3,Quinta,0
637,2023-09-29,2023,3,9,Setembro,39,4,Sexta,0
638,2023-09-30,2023,3,9,Setembro,39,5,Sabado,1
639,2023-10-01,2023,4,10,Outubro,39,6,Domingo,1
640,2023-10-02,2023,4,10,Outubro,40,0,Segunda,0
641,2023-10-03,2023,4,10,Outubro,40,1,Terca,0
642,2023-10-04,2023,4,10,Outubro,40,2,Quarta,0
643,2023-10-05,2023,4,10,Outubro,40,3,Quinta,0
644,2023-10-06,2023,4,10,Outubro,40,4,Sexta,0
645,2023-10-07,2023,4,10,Outubro,40,5,Sabado,1
646,2023-10-08,2023,4,10,Outubro,40,6,Domingo,1
647,2023-10-09,2023,4,10,Outubro,41,0,Segunda,0
648,2023-10-10,2023,4,10,Outubro,41,1,Terca,0
649,2023-10-11,2023,4,10,Outubro,41,2,Quarta,0
650,2023-10-12,2023,4,10,Outubro,41,3,Quinta,0
651,2023-10-13,2023,4,10,Outubro,41,4,Sexta,0
652,2023-10-14,2023,4,10,Outubro,41,5,Sabado,1
653,2023-10-15,2023,4,10,Outubro,41,6,Domingo,1
654,2023-10-16,2023,4,10,Outubro,42,0,Segunda,0
655,2023-10-17,2023,4,10,Outubro,42,1,Terca,0
656,2023-10-18,2023,4,10,Outubro,42,2,Quarta,0
657,2023-10-19,2023,4,10,Outubro,42,3,Quinta,0
658,2023-10-20,2023,4,10,Outubro,42,4,Sexta,0
659,2023-10-21,2023,4,10,Outubro,42,5,Sabado,1
660,2023-10-22,2023,4,10,Outubro,42,6,Domingo,1
661,2023-10-23,2023,4,10,Outubro,43,0,Segunda,0
662,2023-10-24,2023,4,10,Outubro,43,1,Terca,0
663,2023-10-25,2023,4,10,Outubro,43,2,Quarta,0
664,2023-10-26,2023,4,10,Outubro,43,3,Quinta,0
665,2023-10-27,2023,4,10,Outubro,43,4,Sexta,0
666,2023-10-28,2023,4,10,Outubro,43,5,Sabado,1
667,2023-10-29,2023,4,10,Outubro,43,6,Domingo,1
668,2023-10-30,2023,4,10,Outubro,44,0,Segunda,0
669,2023-10-31,2023,4,10,Outubro,44,1,Terca,0
670,2023-11-01,2023,4,11,Novembro,44,2,Quarta,0
671,2023-11-02,2023,4,11,Novembro,44,3,Quinta,0
672,2023-11-03,2023,4,11,Novembro,44,4,Sexta,0
673,2023-11-04,2023,4,11,Novembro,44,5,Sabado,1
674,2023-11-05,2023,4,11,Novembro,44,6,Domingo,1
675,2023-11-06,2023,4,11,Novembro,45,0,Segunda,0
676,2023-11-07,2023,4,11,Novembro,45,1,Terca,0
677,2023-11-08,2023,4,11,Novembro,45,2,Quarta,0
678,2023-11-09,2023,4,11,Novembro,45,3,Quinta,0
679,2023-11-10,2023,4,11,Novembro,45,4,Sexta,0
680,2023-11-11,2023,4,11,Novembro,45,5,Sabado,1
681,2023-11-12,2023,4,11,Novembro,45,6,Domingo,1
682,2023-11-13,2023,4,11,Novembro,46,0,Segunda,0
683,2023-11-14,2023,4,11,Novembro,46,1,Terca,0
684,2023-11-15,2023,4,11,Novembro,46,2,Quarta,0
685,2023-11-16,2023,4,11,Novembro,46,3,Quinta,0
686,2023-11-17,2023,4,11,Novembro,46,4,Sexta,0
687,2023-11-18,2023,4,11,Novembro,46,5,Sabado,1
688,2023-11-19,2023,4,11,Novembro,46,6,Domingo,1
689,2023-11-20,2023,4,11,Novembro,47,0,Segunda,0
690,2023-11-21,2023,4,11,Novembro,47,1,Terca,0
691,2023-11-22,2023,4,11,Novembro,47,2,Quarta,0
692,2023-11-23,2023,4,11,Novembro,47,3,Quinta,0
693,2023-11-24,2023,4,11,Novembro,47,4,Sexta,0
694,2023-11-25,2023,4,11,Novembro,47,5,Sabado,1
695,2023-11-26,2023,4,11,Novembro,47,6,Domingo,1
696,2023-11-27,2023,4,11,Novembro,48,0,Segunda,0
697,2023-11-28,2023,4,11,Novembro,48,1,Terca,0
698,2023-11-29,2023,4,11,Novembro,48,2,Quarta,0
699,2023-11-30,2023,4,11,Novembro,48,3,Quinta,0
700,2023-12-01,2023,4,12,Dezembro,48,4,Sexta,0
701,2023-12-02,2023,4,12,Dezembro,48,5,Sabado,1
702,2023-12-03,2023,4,12,Dezembro,48,6,Domingo,1
703,2023-12-04,2023,4,12,Dezembro,49,0,Segunda,0
704,2023-12-05,2023,4,12,Dezembro,49,1,Terca,0
705,2023-12-06,2023,4,12,Dezembro,49,2,Quarta,0
706,2023-12-07,2023,4,12,Dezembro,49,3,Quinta,0
707,2023-12-08,2023,4,12,Dezembro,49,4,Sexta,0
708,2023-12-09,2023,4,12,Dezembro,49,5,Sabado,1
709,2023-12-10,2023,4,12,Dezembro,49,6,Domingo,1
710,2023-12-11,2023,4,12,Dezembro,50,0,Segunda,0
711,2023-12-12,2023,4,12,Dezembro,50,1,Terca,0
712,2023-12-13,2023,4,12,Dezembro,50,2,Quarta,0
713,2023-12-14,2023,4,12,Dezembro,50,3,Quinta,0
714,2023-12-15,2023,4,12,Dezembro,50,4,Sexta,0
715,2023-12-16,2023,4,12,Dezembro,50,5,Sabado,1
716,2023-12-17,2023,4,12,Dezembro,50,6,Domingo,1
717,2023-12-18,2023,4,12,Dezembro,51,0,Segunda,0
718,2023-12-19,2023,4,12,Dezembro,51,1,Terca,0
719,2023-12-20,2023,4,12,Dezembro,51,2,Quarta,0
720,2023-12-21,2023,4,12,Dezembro,51,3,Quinta,0
721,2023-12-22,2023,4,12,Dezembro,51,4,Sexta,0
722,2023-12-23,2023,4,12,Dezembro,51,5,Sabado,1
723,2023-12-24,2023,4,12,Dezembro,51,6,Domingo,1
724,2023-12-25,2023,4,12,Dezembro,52,0,Segunda,0
725,2023-12-26,2023,4,12,Dezembro,52,1,Terca,0
726,2023-12-27,2023,4,12,Dezembro,52,2,Quarta,0
727,2023-12-28,2023,4,12,Dezembro,52,3,Quinta,0
728,2023-12-29,2023,4,12,Dezembro,52,4,Sexta,0
729,2023-12-30,2023,4,12,Dezembro,52,5,Sabado,1
730,2023-12-31,2023,4,12,Dezembro,52,6,Domingo,1
